evidence,matched_node,paper_id,ppr,rank,reviewer,status,title
It is true that physics-informed methods are useful for weather forecasting and FourCastNet is cited but GraphCast which is state-of-the-art is purely data-driven GNN method and Pangu-Weather is data-driven and Transformer based. Both works should be cited.,,60,,,QgfgKAskNn,not_in_pool_after_cutoff,GraphCast
It is true that physics-informed methods are useful for weather forecasting and FourCastNet is cited but GraphCast which is state-of-the-art is purely data-driven GNN method and Pangu-Weather is data-driven and Transformer based. Both works should be cited.,,60,,,QgfgKAskNn,not_in_pool_after_cutoff,Pangu-Weather
"While PINNs and Neural Operators are discussed, references to another state-of-the-art GNN-based MeshGraphNet (Pfaff et. al, ""Learning Mesh-Based Simulation with Graph Networks"", ICLR 2021) model is not directly discussed - only through GraphCast which is based on this architecture.",,60,,,QgfgKAskNn,already_cited,Learning Mesh-Based Simulation with Graph Networks
"Missing reference Saad et. al, ""Guiding continuous operator learning through Physics-based boundary constraints"", ICLR, 2023 on hard-constraining Neural Operators to satisfy boundary conditions and Negiar et al. ""Learning differentiable solvers for systems with hard constraints"", ICLR, 2023 on enforcing PDEs as a hard-constraint rather than a soft-constraint in PINNs, which can also be added to the Operator Learning section.",,60,,,QgfgKAskNn,already_cited,Guiding continuous operator learning through Physics-based boundary constraints
"Missing reference Saad et. al, ""Guiding continuous operator learning through Physics-based boundary constraints"", ICLR, 2023 on hard-constraining Neural Operators to satisfy boundary conditions and Negiar et al. ""Learning differentiable solvers for systems with hard constraints"", ICLR, 2023 on enforcing PDEs as a hard-constraint rather than a soft-constraint in PINNs, which can also be added to the Operator Learning section.",,60,,,QgfgKAskNn,already_cited,Learning differentiable solvers for systems with hard constraints
"Additional references include Chalapathi, N. et. al, ""Scaling physics-informed hard constraints with mixture-of-experts"", ICLR 2024 and Du et. al, ""Neural Spectral Methods: Self-supervised learning in the spectral domain"", ICLR 2024 especially the latter would be relevant to cite since spectral methods are also discussed.",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,Scaling physics-informed hard constraints with mixture-of-experts
"Additional references include Chalapathi, N. et. al, ""Scaling physics-informed hard constraints with mixture-of-experts"", ICLR 2024 and Du et. al, ""Neural Spectral Methods: Self-supervised learning in the spectral domain"", ICLR 2024 especially the latter would be relevant to cite since spectral methods are also discussed.",,60,,,QgfgKAskNn,already_cited,Neural Spectral Methods: Self-supervised learning in the spectral domain
"For the physics-informed loss on the medical and ODEs, I think Wang et. al, ""Bridging physics-based and data-driven modeling for learning dynamical systems"", L4DC, 2021 would be good to cite.",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,Bridging physics-based and data-driven modeling for learning dynamical systems
"Missing reference to LeVeque, ""Finite Difference Methods for Ordinary and Partial Differential Equations"", SIAM, 2007 and LeVeque, ""Finite-Volume Methods for Hyperbolic Problems"", Cambridge University Press, 2002 and Hughes, ""The Finite Element Method: Linear Static and Dynamic Finite Element Analysis"" for the numerical methods",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,Finite Difference Methods for Ordinary and Partial Differential Equations
"Missing reference to LeVeque, ""Finite Difference Methods for Ordinary and Partial Differential Equations"", SIAM, 2007 and LeVeque, ""Finite-Volume Methods for Hyperbolic Problems"", Cambridge University Press, 2002 and Hughes, ""The Finite Element Method: Linear Static and Dynamic Finite Element Analysis"" for the numerical methods",,60,,,QgfgKAskNn,already_cited,Finite-Volume Methods for Hyperbolic Problems
"Missing reference to LeVeque, ""Finite Difference Methods for Ordinary and Partial Differential Equations"", SIAM, 2007 and LeVeque, ""Finite-Volume Methods for Hyperbolic Problems"", Cambridge University Press, 2002 and Hughes, ""The Finite Element Method: Linear Static and Dynamic Finite Element Analysis"" for the numerical methods",,60,,,QgfgKAskNn,already_cited,The Finite Element Method: Linear Static and Dynamic Finite Element Analysis
"While the background on Neural ODEs is thorough, I'm not sure if it is needed. Additional references here include Ott et. al, ""ResNet After All? Neural ODEs and their Numerical Solution"", 2020 and Krishnapriyan et. al, ""Learning continuous models for continuous physics"", Communications Physics 6 (1), 319, 2023.",,60,,,QgfgKAskNn,already_cited,ResNet After All? Neural ODEs and their Numerical Solution
"While the background on Neural ODEs is thorough, I'm not sure if it is needed. Additional references here include Ott et. al, ""ResNet After All? Neural ODEs and their Numerical Solution"", 2020 and Krishnapriyan et. al, ""Learning continuous models for continuous physics"", Communications Physics 6 (1), 319, 2023.",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,Learning continuous models for continuous physics
"On page 8 it would be good to add reference to the Multi-wavelet Neural Operator: Gupta et. al, ""Multiwavelet-based Operator Learning for Differential Equations"", NeurIPS, 2021.",,60,,,QgfgKAskNn,already_cited,Multiwavelet-based Operator Learning for Differential Equations
"Another method to address the limitations with PINNs to be cited is Subramanian, S., et. al, ""Adaptive self-supervision algorithms for physics-informed neural networks,"" arXiv:2207.04084, 2022, which proposes an adaptive update of collocation points.",,60,,,QgfgKAskNn,already_cited,Adaptive self-supervision algorithms for physics-informed neural networks
"There are recent works on general geometries Li, Z. ""Geometry-Informed Neural Operator for Large-Scale 3D PDEs"", NeurIPS 2023 and Li, Z. ""Fourier Neural Operator with Learned Deformations for PDEs on General Geometries"", Journal of Machine Learning Research 24 1-26, 2023, which should be added to address the limitations of a fixed uniform mesh",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,Geometry-Informed Neural Operator for Large-Scale 3D PDEs
"There are recent works on general geometries Li, Z. ""Geometry-Informed Neural Operator for Large-Scale 3D PDEs"", NeurIPS 2023 and Li, Z. ""Fourier Neural Operator with Learned Deformations for PDEs on General Geometries"", Journal of Machine Learning Research 24 1-26, 2023, which should be added to address the limitations of a fixed uniform mesh",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,Fourier Neural Operator with Learned Deformations for PDEs on General Geometries
"Mouli, S.C., et.al, ""Metaphysica: Ood robustness in physics-informed machine learning"", ICLR 2024 improves upon SINDy for OOD learning and should be cited.",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,Metaphysica: Ood robustness in physics-informed machine learning
"For details on weather benchmarking of DL models, it would be good to cite Karlbauer, M. ""Comparing and Contrasting Deep Learning Weather Prediction Backbones on Navier-Stokes and Atmospheric Dynamics"", https://arxiv.org/abs/2407.14129, 2024.",,60,,,QgfgKAskNn,already_cited,Comparing and Contrasting Deep Learning Weather Prediction Backbones on Navier-Stokes and Atmospheric Dynamics
"For diffusion based models for weather forecasting see PreDiff (Zao et. al, NeurIPS 2023) and GenCast (Price et. al, 2024)",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,PreDiff
"For diffusion based models for weather forecasting see PreDiff (Zao et. al, NeurIPS 2023) and GenCast (Price et. al, 2024)",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,GenCast
"The motivation of Hansen et. al, ""Learning Physical Models that Can Respect Conservation Laws"" is satisfying conservation and can be discussed in Section 3.7. In addition see Richter-Powell, J., ""Neural Conservation Laws: A Divergence-Free Perspective"", NeurIPS, 2022, Liu et. al, ""Harnessing the Power of Neural Operators with Automatically Encoded Conservation Laws"", ICML 2024, Liu et. al, ""INO: Invariant Neural Operators for Learning Complex Physical Systems with Momentum Conservation"", AISTATS, 2023 and Beucler, T., et. al, ""Enforcing Analytic Constraints in Neural-Networks Emulating Physical Systems"". Physical Review Letters, 126(9):098302, 2021 and adding the corresponding Neural Operator papers to page 27.",,60,,,QgfgKAskNn,already_cited,Learning Physical Models that Can Respect Conservation Laws
"The motivation of Hansen et. al, ""Learning Physical Models that Can Respect Conservation Laws"" is satisfying conservation and can be discussed in Section 3.7. In addition see Richter-Powell, J., ""Neural Conservation Laws: A Divergence-Free Perspective"", NeurIPS, 2022, Liu et. al, ""Harnessing the Power of Neural Operators with Automatically Encoded Conservation Laws"", ICML 2024, Liu et. al, ""INO: Invariant Neural Operators for Learning Complex Physical Systems with Momentum Conservation"", AISTATS, 2023 and Beucler, T., et. al, ""Enforcing Analytic Constraints in Neural-Networks Emulating Physical Systems"". Physical Review Letters, 126(9):098302, 2021 and adding the corresponding Neural Operator papers to page 27.",,60,,,QgfgKAskNn,already_cited,Neural Conservation Laws: A Divergence-Free Perspective
"The motivation of Hansen et. al, ""Learning Physical Models that Can Respect Conservation Laws"" is satisfying conservation and can be discussed in Section 3.7. In addition see Richter-Powell, J., ""Neural Conservation Laws: A Divergence-Free Perspective"", NeurIPS, 2022, Liu et. al, ""Harnessing the Power of Neural Operators with Automatically Encoded Conservation Laws"", ICML 2024, Liu et. al, ""INO: Invariant Neural Operators for Learning Complex Physical Systems with Momentum Conservation"", AISTATS, 2023 and Beucler, T., et. al, ""Enforcing Analytic Constraints in Neural-Networks Emulating Physical Systems"". Physical Review Letters, 126(9):098302, 2021 and adding the corresponding Neural Operator papers to page 27.",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,Harnessing the Power of Neural Operators with Automatically Encoded Conservation Laws
"The motivation of Hansen et. al, ""Learning Physical Models that Can Respect Conservation Laws"" is satisfying conservation and can be discussed in Section 3.7. In addition see Richter-Powell, J., ""Neural Conservation Laws: A Divergence-Free Perspective"", NeurIPS, 2022, Liu et. al, ""Harnessing the Power of Neural Operators with Automatically Encoded Conservation Laws"", ICML 2024, Liu et. al, ""INO: Invariant Neural Operators for Learning Complex Physical Systems with Momentum Conservation"", AISTATS, 2023 and Beucler, T., et. al, ""Enforcing Analytic Constraints in Neural-Networks Emulating Physical Systems"". Physical Review Letters, 126(9):098302, 2021 and adding the corresponding Neural Operator papers to page 27.",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,INO: Invariant Neural Operators for Learning Complex Physical Systems with Momentum Conservation
"The motivation of Hansen et. al, ""Learning Physical Models that Can Respect Conservation Laws"" is satisfying conservation and can be discussed in Section 3.7. In addition see Richter-Powell, J., ""Neural Conservation Laws: A Divergence-Free Perspective"", NeurIPS, 2022, Liu et. al, ""Harnessing the Power of Neural Operators with Automatically Encoded Conservation Laws"", ICML 2024, Liu et. al, ""INO: Invariant Neural Operators for Learning Complex Physical Systems with Momentum Conservation"", AISTATS, 2023 and Beucler, T., et. al, ""Enforcing Analytic Constraints in Neural-Networks Emulating Physical Systems"". Physical Review Letters, 126(9):098302, 2021 and adding the corresponding Neural Operator papers to page 27.",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,Enforcing Analytic Constraints in Neural-Networks Emulating Physical Systems
"More recent methods using diffusion methods for PDEs, e.g., DiffusionPDE (Huang et. al, ""DiffusionPDE: Generative PDE-Solving Under Partial Observation"", https://arxiv.org/abs/2406.17763, 2024) could also be discussed.",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,DiffusionPDE: Generative PDE-Solving Under Partial Observation
"Additional recent works to add include DINo (Yiu et. al, Continuous PDE Dynamics Forecasting with Implicit Neural Representations, ICLR 2023) and CROM (Chen et. al, ""CROM: Continuous Reduced-Order Modeling of PDEs Using Implicit Neural Representations"", ICLR 2023).",,60,,,QgfgKAskNn,not_in_pool_after_cutoff,Continuous PDE Dynamics Forecasting with Implicit Neural Representations
